,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7754,6141100038,20140602T000000,440150,2,1,1110,6800,1,0,0,5,7,1000,110,1947,0,98133,47.7184,-122.355,1410,6963
7755,2806800090,20141104T000000,390000,3,1.75,2200,8036,1,0,0,3,7,1270,930,1978,0,98011,47.7763,-122.209,1850,7563
7756,312000265,20150504T000000,375000,2,1,790,5120,1,0,0,3,6,790,0,1950,0,98136,47.557,-122.395,1250,5120
7757,2938200040,20141211T000000,224950,3,1.5,1630,9282,1,0,0,4,7,1630,0,1963,0,98022,47.2021,-122.002,1420,9282
7758,114101161,20140829T000000,480000,3,1.5,2100,67269,1,0,0,4,7,1220,880,1949,0,98028,47.7592,-122.23,1610,15999
7759,1862400353,20150326T000000,721000,4,2.75,2690,5400,2,0,0,3,7,2210,480,1940,2009,98117,47.6963,-122.367,1620,5400
7760,179000100,20140826T000000,174000,2,1,600,4854,1,0,0,5,6,600,0,1922,0,98168,47.4927,-122.28,1470,5000
7761,7812800865,20141119T000000,170000,2,1,810,9882,1,0,0,3,6,810,0,1944,0,98178,47.4925,-122.239,950,7200
7762,809002390,20150115T000000,658000,3,1.5,1660,3190,1.5,0,0,3,7,1660,0,1919,0,98109,47.6368,-122.351,2200,3240
7763,2925059294,20150327T000000,860000,3,2,1880,8494,1,0,0,4,7,1200,680,1968,0,98004,47.6217,-122.192,1290,9128
7764,7574200210,20140618T000000,407450,4,1.5,2310,68824,2,0,0,4,7,2310,0,1968,0,98010,47.3354,-122.031,2020,39900
7765,5634500775,20150130T000000,615000,4,1.5,2650,34000,2,0,0,4,7,2650,0,1930,0,98028,47.7516,-122.237,1960,34000
7766,8965460090,20150407T000000,920000,4,3,3130,12381,2,0,0,3,9,3130,0,1995,0,98006,47.5599,-122.118,3250,10049
7767,1796350300,20140710T000000,195000,2,1,860,10400,1,0,0,4,6,860,0,1983,0,98042,47.3682,-122.096,1390,9086
7768,428000150,20140718T000000,269950,3,1,990,9950,1,0,0,5,7,990,0,1961,0,98056,47.5104,-122.171,1370,9260
7769,2323089009,20150119T000000,855000,4,3.5,4030,1024068,2,0,0,3,10,4030,0,2006,0,98045,47.4619,-121.744,1830,11700
7770,3528900735,20140910T000000,620000,3,2.25,1780,1429,3,0,0,3,8,1570,210,2007,0,98109,47.6413,-122.346,1470,1799
7771,3904100220,20141209T000000,276000,2,2,1480,6075,1,0,0,5,7,740,740,1919,0,98118,47.5317,-122.276,1230,6053
7772,254000735,20140806T000000,329000,3,1,1140,5258,1.5,0,0,3,6,1140,0,1911,0,98146,47.5122,-122.383,1140,5280
7773,7893205080,20141007T000000,270000,3,1.5,1230,7500,1,0,0,3,7,1230,0,1962,0,98198,47.4202,-122.331,1260,7800
7774,4397010300,20141113T000000,440000,4,2.5,3080,10646,2,0,0,3,9,3080,0,1993,0,98042,47.3828,-122.148,2740,9994
7775,1150000740,20141003T000000,639000,4,2.5,1990,8034,2,0,0,4,10,1990,0,1989,0,98029,47.561,-122.018,2580,8034
7776,1926049141,20141010T000000,403500,1,1,700,5621,1,0,0,4,6,700,0,1945,0,98133,47.734,-122.353,1020,5621
7777,7011201016,20141001T000000,585000,3,2.5,1700,1156,2,0,2,3,9,1320,380,2002,0,98119,47.6373,-122.369,1710,1686
7778,3028200100,20140826T000000,216000,2,1,860,9000,1,0,0,4,6,860,0,1942,0,98168,47.4801,-122.315,990,9975
7779,8081010040,20140911T000000,1150000,3,2.5,3160,24437,1,0,3,3,11,2160,1000,1991,0,98006,47.5531,-122.131,3990,11977
7780,3023049186,20150416T000000,575000,3,2,2500,30056,1,0,0,5,8,1840,660,1954,0,98166,47.4468,-122.337,2500,30000
7781,8029900110,20141114T000000,430000,4,2.5,3000,9460,2,0,0,3,9,3000,0,2001,0,98031,47.3959,-122.211,3000,8450
7782,9367200205,20150324T000000,660000,2,1,1670,8195,1,0,0,3,7,1670,0,1954,1975,98033,47.6627,-122.192,1980,7500
7783,5550300205,20150413T000000,338000,2,1,690,6400,1,0,0,3,6,690,0,1943,0,98126,47.5287,-122.367,1000,6400
7784,8820901415,20140529T000000,400000,4,2.75,1240,3867,1,0,0,3,7,800,440,1987,0,98125,47.7157,-122.284,1150,7733
7785,6018500120,20150220T000000,210000,2,1,900,5000,1,0,0,5,6,900,0,1930,1990,98022,47.2008,-121.995,1150,5000
7786,3826000665,20140522T000000,305000,4,1.75,2200,8100,1.5,0,0,5,6,1400,800,1942,0,98168,47.4945,-122.303,1520,8100
7787,1025079086,20140820T000000,365000,2,1,960,223898,1,0,0,3,6,960,0,1985,0,98014,47.6668,-121.892,1830,230868
7788,2621660040,20140629T000000,325000,5,2.75,2130,6222,1,0,0,3,7,1300,830,1991,0,98118,47.5272,-122.276,2130,6222
7789,8731982550,20141210T000000,245000,4,1.75,2020,8800,1,0,0,4,8,2020,0,1969,0,98023,47.3202,-122.384,2320,8000
7790,4324500180,20140926T000000,182000,3,1,1060,7350,1,0,0,4,7,1060,0,1959,0,98032,47.3809,-122.287,1060,7350
7791,1702901485,20140603T000000,440000,2,1,1230,6600,1,0,0,3,7,1130,100,1906,0,98118,47.5573,-122.282,1260,5060
7792,251300110,20140731T000000,225000,3,2.25,2510,12013,2,0,0,3,8,2510,0,1988,0,98003,47.3473,-122.314,1870,8017
7793,251300110,20150114T000000,358000,3,2.25,2510,12013,2,0,0,3,8,2510,0,1988,0,98003,47.3473,-122.314,1870,8017
7794,461002615,20141202T000000,580000,5,2.5,2720,5000,1.5,0,0,4,7,1530,1190,1939,0,98117,47.6827,-122.376,1210,5000
7795,8091401030,20150422T000000,240000,3,1.5,1070,8886,1,0,0,4,7,1070,0,1984,0,98030,47.3516,-122.166,1730,9461
7796,3924500040,20150413T000000,700000,4,3.25,3580,43093,1,0,0,4,8,3580,0,1990,0,98024,47.5595,-121.901,2070,43093
7797,9432900040,20140729T000000,325000,4,2.5,2230,8500,2,0,0,3,8,2230,0,1994,0,98022,47.2082,-122.009,2270,8770
7798,2426049125,20141114T000000,488000,4,2.25,2500,10890,1,0,0,5,7,1800,700,1978,0,98034,47.7318,-122.239,2500,7467
7799,2883201055,20140910T000000,875000,4,1,1670,4600,1.5,0,0,5,8,1670,0,1906,0,98103,47.6838,-122.332,1820,4600
7800,1795900360,20140602T000000,615000,4,2.5,2150,9070,2,0,0,4,8,2150,0,1985,0,98052,47.7279,-122.107,2230,8995
7801,9542830690,20141120T000000,321000,3,2.5,2020,4183,2,0,0,3,7,2020,0,2012,0,98038,47.3658,-122.017,2030,4140
7802,1245500690,20140602T000000,1035000,3,2.5,2230,5750,2,0,0,3,9,2230,0,2003,0,98033,47.6938,-122.213,1900,8238
7803,7454000315,20150424T000000,299500,2,1,740,6300,1,0,0,3,6,740,0,1942,0,98126,47.5158,-122.376,740,6300
7804,2426049113,20150414T000000,459000,4,1.5,2020,9583,2,0,0,4,7,2020,0,1963,0,98034,47.7283,-122.238,1770,8625
7805,8665050450,20140912T000000,435000,3,2.5,1730,4065,2,0,0,3,8,1730,0,1996,0,98029,47.5668,-122.005,1730,4094
7806,2787320620,20141010T000000,222000,3,1.75,1370,8280,1,0,0,4,7,1370,0,1980,0,98031,47.4096,-122.172,1850,7820
7807,5100401411,20141027T000000,485000,4,1,1210,6380,1.5,0,0,3,7,1210,0,1936,0,98115,47.6924,-122.321,1340,6380
7808,2767602855,20150429T000000,750000,5,3.5,2160,2323,3,0,0,3,9,2160,0,2007,0,98107,47.6726,-122.39,1750,4650
7809,7575620750,20141222T000000,266000,3,2.25,1550,6022,2,0,0,3,8,1550,0,1989,0,98003,47.3525,-122.304,1650,5627
7810,1529300115,20140602T000000,455000,2,1,1170,6000,1,0,0,4,7,970,200,1941,0,98103,47.6994,-122.354,2130,6002
7811,122029066,20150508T000000,490000,3,1.75,2020,215622,2,0,0,4,7,2020,0,1975,0,98070,47.4189,-122.499,1810,215622
7812,8732130580,20150430T000000,280000,3,1.75,1740,8625,1,0,0,4,7,1240,500,1978,0,98023,47.3054,-122.38,1980,8625
7813,1689400375,20140805T000000,1450000,4,3.25,3100,3900,2,0,2,5,9,2090,1010,1923,0,98109,47.6385,-122.348,2110,3900
7814,985001321,20141217T000000,291000,4,1,1590,24330,1.5,0,0,3,6,1140,450,1942,0,98168,47.4906,-122.309,1000,16228
7815,7987400475,20150417T000000,745000,5,3,2400,10126,2,0,3,3,8,2400,0,1981,0,98126,47.5726,-122.373,2250,3946
7816,6383000820,20140807T000000,685900,3,2.5,2290,9142,1,0,0,3,8,2290,0,1972,0,98117,47.691,-122.387,1770,8035
7817,1311400120,20140801T000000,160000,3,1.75,1610,7392,1,0,0,4,7,1610,0,1964,0,98001,47.3413,-122.28,1450,7392
7818,1153000040,20150429T000000,650000,4,2.5,2240,9934,1,0,0,4,8,1490,750,1968,0,98005,47.6147,-122.166,2640,11622
7819,7452500530,20150219T000000,250000,2,1,850,6370,1,0,0,3,6,850,0,1951,0,98126,47.5198,-122.373,850,5170
7820,6300000212,20150218T000000,265000,2,1.5,920,1458,2,0,0,3,7,920,0,1995,0,98133,47.7081,-122.342,1110,1598
7821,3332000530,20141105T000000,599000,5,3.25,2590,6180,1,0,0,3,7,1330,1260,1960,0,98118,47.551,-122.272,1560,6180
7822,7657600195,20141105T000000,199950,3,1,1340,7260,1.5,0,0,3,6,1340,0,1944,0,98178,47.4934,-122.237,1210,7260
7823,1102000237,20150428T000000,712500,4,2.75,2420,11201,1,0,1,3,8,1420,1000,1948,1999,98118,47.5459,-122.265,3170,9385
7824,2887702070,20141022T000000,490000,2,1,1420,4305,1,0,0,4,7,920,500,1941,0,98115,47.6864,-122.311,1420,4305
7825,6392001005,20140620T000000,511500,4,1,1360,6000,1.5,0,0,3,7,1360,0,1917,0,98115,47.6854,-122.288,1710,6000
7826,1601600195,20150319T000000,299000,3,1,1510,6200,1,0,0,3,6,1010,500,1955,0,98118,47.5293,-122.274,1710,8623
7827,3586500620,20140814T000000,685000,4,2.5,2650,25248,1,0,2,3,9,2330,320,1954,0,98177,47.7537,-122.373,3020,23135
7828,6021502250,20140825T000000,597000,4,2,2120,4000,1.5,0,0,4,7,1720,400,1927,0,98117,47.688,-122.383,1760,4000
7829,3830210220,20140908T000000,210000,3,1,1200,7200,1,0,0,3,6,1200,0,1977,0,98030,47.3746,-122.183,1200,7420
7830,2568300266,20140530T000000,659000,4,2.5,3190,11375,1,0,0,5,8,2210,980,1946,0,98125,47.704,-122.3,1100,8500
7831,3423600065,20140604T000000,540000,3,1,1050,4160,1,0,0,4,7,1050,0,1925,0,98115,47.6756,-122.3,1580,3680
7832,3343300180,20150330T000000,469000,3,2,1300,22605,1,0,0,3,7,1300,0,1998,0,98056,47.5337,-122.187,2250,10215
7833,3125079013,20150430T000000,1065000,3,2.5,3970,263538,1.5,0,0,3,9,3970,0,1991,0,98024,47.6067,-121.952,3970,194676
7834,6453900040,20140714T000000,575000,5,2.5,2990,7500,1,0,2,3,9,1800,1190,1972,0,98177,47.7707,-122.369,2800,9860
7835,148000590,20140731T000000,725000,4,2.75,2440,7042,1.5,0,2,4,7,1640,800,1941,0,98116,47.5731,-122.408,2170,7900
7836,419000015,20140917T000000,299950,4,1,1170,5400,1,0,0,5,6,1170,0,1953,0,98056,47.492,-122.172,1100,5400
7837,303000220,20150421T000000,375000,4,2,2270,18450,1,0,0,3,7,2270,0,1961,0,98001,47.3264,-122.262,2150,18450
7838,6450302175,20141118T000000,342450,3,1.5,1280,5525,1,0,0,3,7,1280,0,1962,0,98133,47.7339,-122.336,1330,5286
7839,1180000625,20141029T000000,315000,4,2.5,1950,3225,2,0,0,3,7,1950,0,2002,0,98178,47.5014,-122.226,1980,3225
7840,7972600450,20141222T000000,328000,4,2.75,1930,3840,1,0,0,3,7,1170,760,1997,0,98106,47.5303,-122.346,1610,3840
7841,1328300180,20140509T000000,323000,4,2.75,1970,7213,1,0,0,3,8,1170,800,1977,0,98058,47.4424,-122.126,1980,7045
7842,7866000158,20141022T000000,320000,4,3,1820,3120,1,0,0,3,7,1000,820,1997,0,98118,47.5468,-122.274,1600,5001
7843,7518505345,20141229T000000,550000,2,1,950,4080,1,0,0,4,7,950,0,1924,0,98117,47.6765,-122.384,1120,4080
7844,8084900195,20141121T000000,1646000,6,3.5,4010,16200,1,0,0,3,8,2090,1920,1955,1990,98004,47.6322,-122.216,3560,16200
7845,4139420590,20140520T000000,1212500,4,3.5,4560,16643,1,0,3,3,12,2230,2330,1995,0,98006,47.5521,-122.115,4060,15177
7846,4139420590,20140827T000000,1200000,4,3.5,4560,16643,1,0,3,3,12,2230,2330,1995,0,98006,47.5521,-122.115,4060,15177
7847,2621600015,20150121T000000,120000,3,1,1150,8924,1,0,0,3,6,1150,0,1943,0,98030,47.3865,-122.217,1492,8924
7848,2621600015,20150430T000000,175000,3,1,1150,8924,1,0,0,3,6,1150,0,1943,0,98030,47.3865,-122.217,1492,8924
7849,8005100360,20140916T000000,169900,3,1,910,5800,1.5,0,0,4,5,910,0,1900,0,98022,47.2068,-121.992,1400,6766
7850,9527000330,20140811T000000,508000,6,2.75,2890,7500,1,0,0,4,8,1830,1060,1976,0,98034,47.7099,-122.23,1880,7500
7851,748000145,20141211T000000,335000,2,1,1070,6678,1,0,0,4,7,1070,0,1951,0,98133,47.7315,-122.357,1680,7788
7852,9191200015,20140910T000000,613200,3,2.75,2050,3320,1.5,0,0,4,7,1580,470,1927,0,98105,47.6719,-122.301,1760,4150
7853,1822300040,20140507T000000,420000,2,1.5,1040,3500,1.5,0,0,4,6,1040,0,1904,0,98144,47.588,-122.304,1340,1213
7854,9129100040,20140825T000000,1000000,4,3.25,3320,8587,3,0,0,3,11,2950,370,2008,0,98103,47.691,-122.337,1860,5668
7855,3331500940,20140617T000000,342000,2,1,740,6180,1,0,0,3,6,740,0,1948,0,98118,47.5517,-122.272,1330,4635
7856,524069101,20140723T000000,850000,4,2,3380,90968,1,0,0,4,9,1690,1690,1979,0,98075,47.5936,-122.077,3380,42740
7857,6021502310,20141218T000000,582000,2,1.75,1210,4141,1,0,0,4,7,910,300,1942,0,98117,47.686,-122.382,1310,4141
7858,4022901316,20141031T000000,475000,3,2.5,2480,6031,2,0,0,3,8,2480,0,2001,0,98155,47.772,-122.297,1850,7704
7859,23500180,20140505T000000,570000,3,2.25,2010,6000,1,0,0,3,8,1330,680,1975,0,98052,47.6912,-122.115,2080,8260
7860,9191200490,20150324T000000,826600,4,3.25,3230,5000,1.5,0,0,4,7,1750,1480,1916,0,98105,47.6702,-122.3,1730,4000
7861,1189000207,20141021T000000,387000,2,2.5,1170,1394,2,0,0,3,8,1170,0,2001,0,98122,47.6131,-122.297,1250,3136
7862,1771110720,20140521T000000,330000,3,1,1250,9126,1,0,0,3,7,1250,0,1969,0,98077,47.7554,-122.076,1440,10620
7863,224069010,20140725T000000,653450,3,2.5,2070,49658,1,0,0,4,8,1540,530,1980,0,98075,47.5936,-122.013,2620,35160
7864,3630060040,20140911T000000,285000,2,1,1050,3088,1,0,0,3,7,1050,0,2005,0,98029,47.5471,-121.996,1890,2772
7865,3211100450,20140814T000000,217000,3,1,1400,7800,1,0,0,3,7,1400,0,1962,0,98059,47.4789,-122.159,1400,7800
7866,1245003255,20150223T000000,615000,3,1,1120,12500,1,0,0,4,7,1120,0,1977,0,98033,47.6842,-122.2,2380,10000
7867,1438000110,20140603T000000,580135,4,2.5,3150,5886,2,0,0,3,8,3150,0,2014,0,98059,47.4787,-122.122,2650,5886
7868,8089500180,20140730T000000,1150000,4,3.5,4540,19767,2,0,0,3,11,4200,340,1998,0,98006,47.5445,-122.137,3990,12881
7869,6802200110,20141029T000000,231200,3,2,1400,8821,1,0,0,3,7,1400,0,1991,0,98022,47.1949,-121.989,1450,8721
7870,7203100120,20140616T000000,680000,4,2.75,2500,4950,2,0,0,3,8,2500,0,2010,0,98053,47.6964,-122.017,2500,4950
7871,3445400120,20140725T000000,267500,3,1.5,1390,2153,2,0,0,3,7,1390,0,2001,0,98118,47.5506,-122.29,1100,2617
7872,1454100650,20140804T000000,942000,4,2.75,3160,37200,2,0,3,3,8,2310,850,1939,0,98125,47.7214,-122.285,3130,20000
7873,106000015,20140619T000000,435000,3,1.75,1310,8065,1,0,0,4,6,1310,0,1948,0,98117,47.701,-122.368,1420,8100
7874,9459200110,20140610T000000,315000,2,1,1740,3622,1,0,0,4,7,950,790,1924,0,98118,47.5541,-122.29,1270,3800
7875,3448000410,20140513T000000,354901,3,2.5,1490,1709,3,0,0,3,8,1490,0,2004,0,98125,47.7173,-122.299,1364,1709
7876,8682281220,20141014T000000,439888,2,2,1300,6515,1,0,0,3,8,1300,0,2005,0,98053,47.7078,-122.013,1640,6009
7877,2114700530,20150122T000000,360000,4,1,1460,3840,1.5,0,0,3,8,1340,120,1928,0,98106,47.533,-122.347,990,4200
7878,8093600065,20141231T000000,205000,4,1,1030,6621,1,0,0,4,6,1030,0,1955,0,98055,47.4857,-122.221,1420,6631
7879,4137030040,20140612T000000,299995,3,2.5,1970,7500,2,0,0,3,8,1970,0,1988,0,98092,47.2658,-122.218,1950,8220
7880,5126900100,20140923T000000,150000,2,1,790,7275,1,0,0,4,6,790,0,1944,0,98058,47.4771,-122.174,850,7399
7881,5469501530,20140603T000000,575000,3,2.25,3800,33825,1,0,0,4,10,3330,470,1976,0,98042,47.3797,-122.152,3470,14484
7882,7784000180,20150505T000000,625000,3,2,2168,12616,2,0,1,4,7,2168,0,1950,0,98146,47.4933,-122.367,2168,9750
7883,7135520610,20140529T000000,950000,4,3.5,4140,13392,2,0,0,3,11,4140,0,2000,0,98059,47.5261,-122.144,4140,11529
7884,8856500120,20150210T000000,278800,4,2.5,2440,7797,1,0,0,3,8,1560,880,1965,0,98031,47.3895,-122.222,2090,8100
7885,5015000180,20141110T000000,713500,3,2,1720,4200,2,0,0,3,8,1720,0,1908,1992,98112,47.6285,-122.301,1720,4200
7886,3024059014,20150325T000000,1900000,4,2.25,3020,11489,1.5,1,3,5,10,2110,910,1916,1988,98040,47.5395,-122.21,3890,11489
7887,9268200348,20141028T000000,439000,5,2,2610,5009,1,0,0,3,7,1710,900,1988,0,98117,47.6969,-122.366,1600,5040
7888,9195700040,20140926T000000,425000,3,2,1500,8086,1,0,0,3,7,1060,440,1981,0,98027,47.5584,-122.081,1550,8086
7889,8798000100,20140825T000000,252500,4,2.5,2600,11280,1.5,0,0,3,7,1570,1030,1961,0,98003,47.336,-122.304,1660,11200
7890,304000530,20140512T000000,185000,3,1.5,1370,8470,1,0,0,4,7,1370,0,1961,0,98092,47.2874,-122.192,1710,8800
7891,3575304895,20140923T000000,406550,5,2.75,2400,15781,1,0,0,4,7,1200,1200,1974,0,98074,47.622,-122.059,2390,7500
7892,9406500540,20140630T000000,243000,2,1.5,1068,1758,2,0,0,3,7,1068,0,1990,0,98028,47.7527,-122.244,1078,1315
7893,6071800410,20141201T000000,500000,3,1.5,2220,8994,1,0,0,4,8,1110,1110,1962,0,98006,47.5473,-122.172,2220,8994
7894,2122049013,20150513T000000,204750,2,1,880,7575,1,0,0,4,7,880,0,1942,0,98198,47.3757,-122.304,1800,7575
7895,5470100220,20140909T000000,222000,3,1.5,1310,9273,1,0,0,4,7,1310,0,1968,0,98042,47.3683,-122.147,1710,9600
7896,6623400246,20140523T000000,200000,4,1,1350,11507,1,0,0,3,7,1350,0,1966,0,98055,47.4269,-122.197,1320,25675
7897,3918400028,20141021T000000,367000,3,2.25,1400,1320,3,0,2,3,8,1400,0,2006,0,98133,47.7147,-122.356,1490,1449
7898,1422700040,20150514T000000,183000,3,1,1170,7320,1,0,0,3,7,1170,0,1962,0,98188,47.4685,-122.282,2040,7320
7899,7660100336,20141210T000000,300000,3,2.5,1020,1570,2,0,0,3,7,720,300,2004,0,98144,47.5871,-122.317,1470,1249
7900,6145602240,20140819T000000,369000,3,1.75,1300,3844,1,0,0,3,7,1300,0,1985,0,98133,47.7024,-122.355,1290,3844
7901,7287100035,20140731T000000,380000,3,2,2010,16736,2,0,0,4,6,2010,0,1929,0,98133,47.7643,-122.352,1890,11477
7902,5101405465,20150203T000000,463000,3,2,1590,5009,2,0,0,4,6,1590,0,1985,0,98125,47.7012,-122.322,1730,6380
7903,3756500180,20141208T000000,475000,3,1,1470,9750,1,0,0,3,7,1470,0,1963,0,98034,47.7155,-122.194,1300,9750
7904,3750605620,20150324T000000,225000,3,1.75,1580,14400,1,0,0,4,7,1580,0,1981,0,98001,47.2598,-122.281,1480,9600
7905,2473350790,20150511T000000,371000,3,1.75,1970,9512,1,0,0,3,8,1970,0,1968,0,98058,47.4545,-122.146,2250,10573
7906,3389900965,20140827T000000,625000,3,2.5,2330,3141,2,0,0,3,8,2330,0,2003,0,98116,47.5622,-122.392,1980,5265
7907,1068000375,20140923T000000,3200000,6,5,7100,18200,2.5,0,0,3,13,5240,1860,1933,2002,98199,47.6427,-122.408,3130,6477
7908,9407100730,20150129T000000,329000,3,1.75,1230,10725,1,0,0,3,7,1230,0,1980,0,98045,47.4431,-121.772,1250,10170
7909,7618700112,20150210T000000,634000,3,1.75,2570,13000,2,0,0,4,7,2570,0,1962,0,98177,47.7705,-122.371,2570,8521
7910,5104540360,20141107T000000,616000,4,2.5,3440,6915,2,0,0,3,10,3440,0,2006,0,98038,47.3538,-122.004,3200,6915
7911,1051000040,20150424T000000,1824100,3,2.25,3330,20053,2,0,0,3,9,3330,0,1968,1998,98004,47.6395,-122.214,2870,20053
7912,2896400300,20150319T000000,435000,4,2.25,1780,2684,2,0,0,3,7,1780,0,2002,0,98072,47.7642,-122.149,1670,2426
7913,5003600120,20150415T000000,320000,4,2.5,2110,6295,2,0,0,3,8,2110,0,2000,0,98030,47.3641,-122.193,2720,6311
7914,6352600490,20150114T000000,820000,4,3.5,2770,8049,2,0,0,3,9,2770,0,2002,0,98074,47.6469,-122.081,3410,7447
7915,3820350120,20140822T000000,310000,3,2.5,1590,3359,2,0,0,3,7,1590,0,2000,0,98019,47.7349,-121.986,1820,3383
7916,4235400097,20141202T000000,443750,3,2.25,1460,968,2,0,0,3,7,1140,320,2003,0,98199,47.6601,-122.4,1460,1531
7917,2757000040,20140605T000000,795000,4,2.25,2070,13084,1,0,0,4,8,1700,370,1967,0,98040,47.5606,-122.222,2520,10180
7918,537000325,20141104T000000,475000,3,2.5,2420,36862,1,0,0,4,8,1530,890,1957,0,98003,47.3264,-122.308,1670,9046
7919,9522100485,20140515T000000,585000,5,1.75,2000,3750,2,0,0,4,7,2000,0,1921,0,98103,47.6618,-122.355,1520,3750
7920,345700040,20140729T000000,315000,2,1,1010,7338,2,0,0,4,7,1010,0,1981,0,98056,47.5123,-122.19,1220,7719
7921,3904960910,20140917T000000,635000,4,2.5,3050,7238,2,0,0,3,8,3050,0,1989,0,98029,47.5772,-122.013,2580,7228
7922,1771000690,20140528T000000,305000,3,1,1160,11776,1,0,0,3,7,1160,0,1968,0,98077,47.7427,-122.074,1160,10050
7923,1931300035,20140516T000000,785000,3,2,2180,5440,1,0,0,5,7,1100,1080,1904,0,98103,47.657,-122.345,1470,4109
7924,2770601800,20141024T000000,525000,3,1.75,1560,6000,1,0,0,3,6,780,780,1944,0,98199,47.6501,-122.384,1560,1734
7925,5309100515,20150120T000000,537000,4,1.75,1580,3635,1,0,0,4,7,790,790,1910,0,98117,47.6795,-122.371,1190,3638
7926,984210850,20150217T000000,279950,3,1.75,1660,8303,1,0,0,3,7,1380,280,1974,0,98058,47.4366,-122.171,1740,8320
7927,924059233,20141208T000000,659000,4,2,2350,9329,2,0,0,3,8,2350,0,1977,0,98005,47.583,-122.17,1640,9403
7928,5029451080,20140821T000000,203000,2,1,1440,6650,1,0,0,3,7,970,470,1980,0,98023,47.2896,-122.369,1600,6847
7929,4379400220,20140909T000000,782500,4,2.5,2930,7806,2,0,0,3,9,2930,0,2005,0,98074,47.6219,-122.024,2600,6051
7930,5419800220,20140610T000000,250000,3,1.75,1590,7560,1,0,0,3,7,1130,460,1984,0,98031,47.4016,-122.18,1500,7560
7931,1839500065,20140805T000000,279000,3,1,1400,9450,1,0,0,4,7,1060,340,1955,0,98056,47.5051,-122.194,1400,8108
7932,2525059172,20141125T000000,664000,6,2.5,3190,12196,2,0,0,4,8,3190,0,1979,0,98052,47.6309,-122.103,2790,13068
7933,7159200040,20140917T000000,2900000,4,3.25,4580,4838,2,0,3,4,11,3080,1500,1991,0,98109,47.6305,-122.354,3540,6483
7934,3812400107,20150330T000000,378500,4,2,1830,6000,1,0,0,5,7,1070,760,1953,0,98118,47.5453,-122.279,1830,5500
7935,2726079061,20140507T000000,535000,3,1.75,2720,149410,1.5,0,0,3,9,2720,0,1988,0,98014,47.7092,-121.892,2560,149410
7936,1270000040,20140716T000000,520000,2,1,1360,22508,1,0,0,3,7,1360,0,1932,0,98034,47.7101,-122.226,2830,12600
7937,2113700115,20150504T000000,369950,3,2,1520,4000,1,0,0,5,6,800,720,1943,0,98106,47.531,-122.351,1430,4000
7938,824069113,20140924T000000,545000,3,2.25,2290,14585,2,0,0,3,8,2290,0,1981,0,98075,47.5874,-122.074,1660,36961
7939,8856920110,20150504T000000,360000,3,2.5,2150,14092,2,0,0,3,8,2150,0,1991,0,98058,47.4621,-122.129,2400,10699
7940,8146100410,20140805T000000,760000,3,1.5,1170,7645,1,0,0,4,7,1170,0,1955,0,98004,47.6077,-122.194,1870,7678
7941,5101400838,20140916T000000,450000,3,1.75,1830,5488,1,0,2,4,7,1010,820,1939,0,98115,47.6914,-122.309,1200,5488
7942,1088800850,20140502T000000,612500,4,2.5,2730,12261,2,0,0,3,9,2730,0,1991,0,98011,47.7419,-122.205,2730,10872
7943,1061400360,20140701T000000,280000,3,1,1090,10710,1,0,0,4,7,1090,0,1962,0,98056,47.5,-122.169,1090,10440
7944,9545250110,20150414T000000,750000,3,2.5,2560,9182,2,0,0,3,9,2560,0,1993,0,98027,47.5361,-122.051,2800,8784
7945,425400115,20140715T000000,237000,3,1,1160,6132,1,0,0,4,7,1160,0,1958,0,98056,47.5015,-122.173,1280,6132
