,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built
315,20141105T000000,305000,4.0,2.25,1950,7700,1.0,0,0,8,1350,600,1979
316,20150408T000000,487000,3.0,2.0,2590,14052,1.0,0,0,8,1720,870,1948
317,20150511T000000,390000,3.0,2.5,1930,64904,1.0,0,0,8,1930,0,1988
318,20140723T000000,548000,2.0,1.0,1470,3864,1.0,0,0,7,1170,300,1916
319,20141122T000000,268750,4.0,1.0,800,8775,1.0,0,0,6,800,0,1943
320,20140513T000000,819900,5.0,2.75,3150,7119,2.0,0,0,9,3150,0,2013
321,20141023T000000,520000,3.0,2.25,2030,16200,2.0,0,0,8,2030,0,1984
322,20140721T000000,230000,3.0,2.0,1450,11204,1.0,0,0,7,1450,0,2003
323,20150202T000000,240000,3.0,1.75,1510,10248,1.0,0,0,7,1510,0,1969
324,20140905T000000,232000,2.0,1.0,1240,12092,1.0,0,0,6,960,280,1922
325,20150311T000000,240500,2.0,1.0,1240,12092,1.0,0,0,6,960,280,1922
326,20141027T000000,274975,3.0,2.5,3030,45004,2.0,0,0,9,3030,0,1987
327,20140905T000000,740000,4.0,2.0,2050,4400,1.5,0,0,9,2050,0,1922
328,20150428T000000,186375,3.0,1.0,1000,7636,1.0,0,0,7,1000,0,1952
329,20140725T000000,790000,3.0,2.25,2370,10289,1.0,0,0,9,1590,780,1977
330,20140916T000000,880000,4.0,3.5,2800,6750,2.0,0,0,9,1890,910,1951
331,20150416T000000,279000,6.0,1.75,2240,11180,2.0,0,0,7,2240,0,1955
332,20140729T000000,295000,3.0,2.0,1810,10530,1.0,0,2,8,1810,0,1991
333,20150408T000000,640000,2.0,1.0,1070,5000,1.0,0,0,7,1070,0,1924
334,20140703T000000,940000,4.0,2.0,2490,9525,2.0,0,0,9,2490,0,1968
335,20141007T000000,260000,4.0,2.5,1960,5238,2.0,0,0,7,1960,0,2003
336,20140602T000000,559900,3.0,2.75,2930,5569,1.0,0,0,9,1860,1070,2004
337,20140722T000000,791500,4.0,2.0,1510,3500,1.5,0,0,7,1510,0,1911
338,20140826T000000,265000,3.0,1.75,1420,8250,1.0,0,0,7,1420,0,1954
339,20150501T000000,245000,3.0,1.75,1740,11547,1.0,0,0,7,1740,0,1954
340,20150424T000000,485000,4.0,1.75,2560,43995,2.0,0,0,7,2560,0,1962
341,20141106T000000,684000,4.0,3.5,3040,8414,2.0,0,0,9,2420,620,2010
342,20140909T000000,425000,3.0,1.75,2500,6840,1.0,0,0,8,1300,1200,1957
343,20141017T000000,309600,4.0,1.75,1275,20000,1.0,0,0,6,1275,0,1991
344,20140718T000000,552250,4.0,2.5,2580,5823,2.0,0,0,8,2580,0,2002
345,20140723T000000,165000,4.0,1.0,1000,7134,1.0,0,0,6,1000,0,1943
346,20141229T000000,239900,4.0,1.0,1000,7134,1.0,0,0,6,1000,0,1943
347,20141205T000000,320000,2.0,1.0,1070,32633,1.0,0,0,6,1070,0,1930
348,20141021T000000,206600,3.0,2.0,1390,13464,1.0,0,0,7,1390,0,1987
349,20150416T000000,387000,4.0,1.75,2500,7690,1.0,0,0,7,1250,1250,1973
350,20140604T000000,299000,1.0,0.75,560,12120,1.0,0,0,4,560,0,1967
351,20140922T000000,855000,4.0,2.75,2270,10460,2.0,0,0,9,2270,0,1965
352,20150126T000000,315000,3.0,1.0,1900,14400,1.0,0,0,7,1300,600,1954
353,20141203T000000,437500,2.0,1.0,990,3120,1.0,0,2,7,790,200,1907
354,20150324T000000,252000,4.0,1.5,1550,19800,1.0,0,0,7,1050,500,1969
355,20140604T000000,375000,4.0,1.75,2200,7475,1.0,0,0,7,1100,1100,1955
356,20140806T000000,300000,4.0,2.5,1910,4862,2.0,0,0,7,1910,0,2005
357,20141006T000000,420000,4.0,1.0,1750,9600,1.5,0,0,7,1750,0,1954
358,20140505T000000,900000,3.0,1.0,1330,77972,1.0,0,0,7,1330,0,1928
359,20140805T000000,679900,3.0,2.5,2440,5750,2.0,0,2,9,1980,460,2000
360,20140605T000000,463000,3.0,2.5,1640,29970,2.0,0,0,7,1640,0,1992
361,20140828T000000,380000,5.0,2.5,2760,11340,2.0,0,0,9,2760,0,1978
362,20141210T000000,329500,4.0,2.5,1820,7912,2.0,0,0,7,1820,0,1994
363,20140819T000000,604950,3.0,2.5,2110,5608,1.0,0,0,8,1340,770,2013
364,20140917T000000,795000,5.0,2.5,3040,9570,1.0,0,2,8,1640,1400,1966
365,20150130T000000,465000,3.0,2.0,1840,40438,2.0,0,0,7,1840,0,1994
366,20150326T000000,673000,4.0,2.5,2990,10400,2.0,0,0,9,2990,0,2002
367,20141001T000000,810000,4.0,2.5,3520,15420,2.0,0,0,10,3520,0,1991
368,20150423T000000,785000,4.0,2.75,2440,69415,1.0,0,0,8,1910,530,1989
369,20141120T000000,338000,4.0,3.0,2090,7500,1.0,0,0,7,1370,720,1986
370,20141204T000000,280000,3.0,2.25,1430,7222,2.0,0,0,7,1430,0,1993
371,20141001T000000,315000,4.0,2.25,2180,10754,1.0,0,0,7,1100,1080,1954
372,20150324T000000,530000,4.0,2.25,2180,10754,1.0,0,0,7,1100,1080,1954
373,20141223T000000,380000,5.0,3.0,3450,9914,2.0,0,0,9,3450,0,2004
374,20140811T000000,297000,3.0,2.25,1450,7562,2.0,0,0,7,1450,0,1994
375,20140520T000000,730000,4.0,2.5,3230,7331,2.0,0,0,10,3230,0,2004
376,20140609T000000,450000,3.0,1.75,1640,13500,1.0,0,0,7,1110,530,1940
377,20141027T000000,275000,3.0,3.0,1590,7750,1.0,0,0,7,1060,530,1997
378,20150429T000000,595000,4.0,2.0,2020,2849,2.0,0,0,7,2020,0,1960
379,20150421T000000,435000,3.0,1.5,1300,3348,1.5,0,0,7,1300,0,1904
380,20140916T000000,270000,2.0,1.5,1380,209959,1.0,0,0,6,1380,0,1954
381,20140805T000000,950000,3.0,3.0,4040,14338,2.0,0,0,10,3030,1010,1986
382,20150313T000000,389000,4.0,2.25,2130,5337,2.0,0,0,7,2130,0,2001
383,20150121T000000,560000,4.0,2.25,2550,7800,1.0,0,0,8,1580,970,1968
384,20140728T000000,1350000,5.0,3.5,4800,14984,2.0,0,2,11,3480,1320,1998
385,20141111T000000,799000,4.0,2.25,2510,11585,2.0,0,0,8,2510,0,1969
386,20140625T000000,365500,3.0,2.0,1410,9600,1.0,0,0,7,1410,0,1983
387,20140515T000000,252350,3.0,2.0,1650,7352,1.0,0,0,7,1160,490,1979
388,20140905T000000,403950,4.0,2.5,2120,13780,2.0,0,0,8,2120,0,1993
389,20140801T000000,385000,4.0,1.5,2040,10726,1.0,0,0,7,1380,660,1954
390,20141210T000000,345000,4.0,1.0,1550,7620,1.5,0,0,7,1550,0,1957
391,20140917T000000,490000,3.0,2.75,1980,3128,2.0,0,0,9,1980,0,1979
392,20140618T000000,330000,3.0,2.5,1600,26977,2.0,0,0,8,1600,0,2005
393,20140512T000000,927000,4.0,2.75,3300,12090,2.0,0,0,8,3300,0,1953
394,20140728T000000,1118000,4.0,2.5,3840,16619,2.0,0,1,10,3840,0,1983
395,20150430T000000,330000,2.0,1.0,1220,10000,1.0,0,0,7,1220,0,1950
396,20150309T000000,530000,5.0,2.25,2720,8800,1.0,0,0,7,1500,1220,1958
397,20140623T000000,365000,4.0,2.0,1940,25600,1.0,0,0,8,1940,0,1962
398,20140619T000000,378750,3.0,2.5,2160,3000,1.5,0,0,7,1260,900,1909
399,20140619T000000,269900,4.0,1.75,1530,8750,1.5,0,0,7,1530,0,1968
400,20150306T000000,557000,3.0,3.5,1710,2096,2.0,0,0,8,1290,420,2008
401,20140825T000000,360000,4.0,1.75,3730,16980,1.0,0,0,7,2150,1580,1974
402,20150422T000000,352000,2.0,1.0,940,5000,1.0,0,0,7,940,0,1937
403,20150224T000000,437000,3.0,2.5,1750,22357,2.0,0,0,8,1750,0,1994
404,20140618T000000,322500,4.0,2.5,1820,6753,2.0,0,0,7,1820,0,1994
405,20140912T000000,650000,3.0,3.25,1510,2000,2.0,0,0,9,1330,180,2001
406,20140806T000000,450000,3.0,2.0,1290,1213,3.0,0,0,8,1290,0,2001
407,20150417T000000,278500,3.0,2.0,1570,5250,1.0,0,0,7,1570,0,1998
408,20150427T000000,364950,4.0,2.5,1930,6957,2.0,0,0,8,1930,0,1995
409,20140911T000000,840000,4.0,3.5,2840,40139,1.0,0,4,10,2840,0,1986
410,20150318T000000,268000,3.0,2.5,1550,8134,2.0,0,0,7,1550,0,1991
411,20140716T000000,517534,2.0,1.0,833,143947,1.0,0,0,5,833,0,2006
412,20141104T000000,632925,3.0,2.5,2990,32239,2.0,0,0,8,2990,0,1978
413,20140723T000000,577500,3.0,2.5,2000,7251,2.0,0,0,9,2000,0,1995
414,20150212T000000,339000,4.0,1.5,2390,7480,1.5,0,2,7,2390,0,1920
415,20140909T000000,570000,3.0,1.75,2910,37461,1.0,0,0,7,1530,1380,1967
416,20140626T000000,563500,4.0,1.75,2085,174240,1.0,0,0,7,1610,475,1964
417,20150105T000000,423000,4.0,2.25,2200,9351,1.0,0,0,7,1290,910,1962
418,20141223T000000,355000,3.0,2.25,1860,5028,2.0,0,0,8,1860,0,2012
419,20140710T000000,1550000,5.0,4.25,6070,171626,2.0,0,0,12,6070,0,1999
420,20141203T000000,482000,2.0,1.0,950,3960,1.0,0,0,7,950,0,1941
421,20140730T000000,625000,3.0,1.75,1600,9135,1.0,0,0,7,1600,0,1955
422,20141219T000000,538000,3.0,2.5,2250,11632,2.0,0,0,8,2250,0,1988
423,20150107T000000,380000,3.0,2.5,2280,10255,2.0,0,0,8,2280,0,1985
424,20140717T000000,375000,2.0,1.0,940,5120,1.0,0,0,7,940,0,1909
425,20150403T000000,245000,3.0,2.5,1530,8500,1.0,0,0,7,1030,500,1996
426,20141114T000000,310000,5.0,1.75,2190,27260,1.0,0,0,7,2190,0,1947
427,20150225T000000,1300000,3.0,2.0,2350,15021,1.0,0,0,8,1770,580,1976
428,20140506T000000,397000,4.0,2.0,1440,7680,1.0,0,0,7,1200,240,1971
429,20150512T000000,365000,3.0,2.5,2200,4052,2.0,0,0,8,2200,0,2005
430,20141028T000000,328500,4.0,3.0,2290,8250,2.0,0,0,9,2290,0,1990
431,20140908T000000,988000,4.0,3.0,4040,19700,2.0,0,0,11,4040,0,1987
432,20140722T000000,1000000,4.0,2.5,2610,3277,1.5,0,0,8,1920,690,1922
433,20140903T000000,237000,3.0,2.5,1490,2138,2.0,0,0,7,1490,0,2005
434,20140919T000000,525000,4.0,2.5,2450,5280,2.0,0,0,8,2450,0,2003
435,20140916T000000,749000,4.0,2.5,1710,9627,1.0,0,0,9,1440,270,1976
436,20140821T000000,722500,5.0,2.5,4870,11800,2.0,0,0,10,3470,1400,1983
437,20150312T000000,843000,3.0,2.5,3130,8750,2.0,0,0,10,3130,0,1991
438,20140708T000000,438000,2.0,2.0,1270,1372,3.0,0,0,8,1270,0,2000
439,20140916T000000,578000,3.0,1.75,2120,10875,1.0,0,2,8,1540,580,1977
440,20140923T000000,227950,3.0,1.5,1670,8230,1.0,0,0,7,1670,0,1954
441,20140722T000000,196000,3.0,2.25,2070,11576,2.0,0,0,7,2070,0,1974
442,20140715T000000,641000,2.0,1.0,1420,5332,1.0,0,0,8,1070,350,1953
443,20150422T000000,350000,3.0,1.5,1250,219978,1.0,0,0,6,1250,0,1980
444,20140819T000000,205000,3.0,1.0,940,7980,1.0,0,0,7,940,0,1960
445,20141202T000000,400000,3.0,1.75,1920,9102,1.0,0,0,7,1920,0,1968
446,20141110T000000,1030000,3.0,2.5,3545,9816,1.0,0,0,10,2610,935,2005
447,20150319T000000,505000,3.0,2.0,1260,5460,1.0,0,0,7,1260,0,1972
448,20141009T000000,475000,5.0,2.5,2340,7200,1.0,0,0,7,1300,1040,1975
449,20141105T000000,520000,3.0,2.25,2590,9263,1.0,0,0,8,1440,1150,1977
450,20150502T000000,1450000,3.0,4.5,3970,24920,2.0,0,2,10,3260,710,1977
451,20141231T000000,333500,3.0,1.75,1220,9732,1.0,0,0,7,1220,0,1965
452,20150222T000000,232000,3.0,1.0,1400,10403,1.0,0,0,6,1400,0,1976
453,20150421T000000,691100,3.0,2.75,2360,16117,1.0,0,0,8,1710,650,1983
454,20141014T000000,811000,3.0,1.75,1870,9897,1.0,0,0,8,1870,0,1960
455,20140520T000000,551000,3.0,2.5,2830,5802,2.0,0,0,9,2830,0,2001
456,20150108T000000,496500,3.0,2.5,2260,3640,2.0,0,0,8,2260,0,1994
457,20141126T000000,705000,3.0,3.0,1970,20978,2.0,1,3,9,1770,200,1980
458,20140612T000000,578000,4.0,2.5,3140,9225,1.0,0,2,9,1770,1370,1966
459,20150128T000000,255000,3.0,1.75,1240,8659,1.0,0,0,7,1240,0,1986
460,20140626T000000,1050000,4.0,3.5,3450,7832,2.0,0,0,10,3450,0,2007
461,20150305T000000,348000,3.0,2.25,2570,8491,2.0,0,0,8,2570,0,1989
462,20141104T000000,230000,3.0,2.0,1510,3413,2.0,0,0,7,1510,0,1985
463,20141209T000000,359500,4.0,2.25,2390,11250,2.0,0,0,9,2390,0,1988
464,20141112T000000,330000,3.0,1.0,980,7000,1.0,0,0,6,980,0,1953
465,20140523T000000,80000,1.0,0.75,430,5050,1.0,0,0,4,430,0,1912
466,20141201T000000,465000,3.0,1.75,1480,6360,1.0,0,0,7,1480,0,1954
467,20141015T000000,325000,4.0,2.5,1850,7324,2.0,0,0,8,1850,0,1997
468,20150107T000000,340500,3.0,2.0,2270,28025,1.0,0,0,7,1920,350,1947
469,20150106T000000,342500,3.0,2.5,1810,5192,2.0,0,0,8,1810,0,1993
470,20140623T000000,290900,2.0,2.0,1610,17600,2.0,0,0,6,1610,0,1930
471,20150213T000000,868700,3.0,4.25,3840,6161,2.0,0,0,10,3840,0,2000
472,20141113T000000,1199000,4.0,2.75,4110,8400,2.0,0,1,9,3130,980,1928
473,20141014T000000,1150000,4.0,3.25,4190,10259,2.0,0,0,11,3150,1040,2000
474,20140811T000000,859900,4.0,2.75,3390,6298,2.0,0,0,9,3390,0,2011
475,20140808T000000,520000,4.0,2.25,1890,3006,2.0,0,0,7,1890,0,2003
476,20140711T000000,460000,3.0,2.5,1610,2527,2.0,0,2,9,1080,530,2005
477,20140901T000000,438924,3.0,1.5,1050,4590,1.0,0,0,7,850,200,1949
478,20150406T000000,315000,2.0,1.0,630,6550,1.0,0,0,5,630,0,1918
479,20140718T000000,590000,4.0,2.75,2910,10650,1.0,0,2,8,1780,1130,1975
480,20141104T000000,378500,4.0,1.75,1700,8640,1.0,0,0,7,850,850,1955
481,20140603T000000,328500,3.0,2.5,1950,8130,2.0,0,0,9,1950,0,1990
482,20150325T000000,849950,3.0,3.0,2990,9773,2.0,0,0,8,2990,0,1973
483,20141027T000000,525000,3.0,1.5,1350,6000,1.0,0,2,7,900,450,1950
484,20150410T000000,1385000,4.0,3.25,4860,181319,2.5,0,0,9,4860,0,1993
485,20150428T000000,295000,4.0,2.5,2160,7725,1.0,0,0,8,1460,700,1978
486,20140711T000000,1067000,6.0,3.5,4860,11793,2.0,0,0,11,3860,1000,1998
487,20140721T000000,207950,2.0,2.0,890,5000,1.0,0,0,6,890,0,1917
488,20141216T000000,699900,4.0,2.75,2810,7302,2.0,0,0,9,2810,0,2002
489,20150210T000000,1280000,5.0,2.5,3400,9500,2.0,0,1,8,3400,0,1977
490,20141120T000000,452000,4.0,1.5,1580,7350,1.0,0,0,7,960,620,1963
491,20150205T000000,370000,3.0,2.0,1680,5036,1.0,0,1,7,1680,0,1987
492,20150127T000000,232000,3.0,1.75,1300,11230,1.0,0,0,7,1300,0,1968
493,20141030T000000,669950,5.0,2.5,2820,14062,2.0,0,0,7,2380,440,1960
494,20140614T000000,397500,3.0,2.0,1510,6710,1.0,0,0,7,1070,440,1972
495,20140512T000000,490000,2.0,2.5,1230,1391,2.0,0,0,8,870,360,2004
496,20150128T000000,725000,4.0,2.0,2110,4140,2.0,0,0,9,1710,400,1925
497,20140917T000000,299000,3.0,2.75,3080,19635,1.0,0,2,7,1610,1470,1958
498,20140818T000000,625000,2.0,1.5,1490,5750,1.5,0,0,7,1190,300,1900
499,20141106T000000,437500,3.0,2.5,2120,4500,2.0,0,0,7,2120,0,2000
500,20150510T000000,650000,4.0,2.5,3180,5438,2.0,0,0,9,3180,0,2003
501,20140519T000000,475000,2.0,1.0,1490,3825,1.0,0,0,7,860,630,1929
502,20140502T000000,342000,3.0,2.0,1930,11947,1.0,0,0,8,1930,0,1966
503,20141015T000000,1197350,4.0,2.5,2770,7800,2.0,0,0,10,2770,0,1999
504,20150210T000000,280000,3.0,1.5,1670,11610,1.0,0,0,7,1670,0,1963
505,20140521T000000,240000,2.0,1.75,1330,7200,1.0,0,0,7,1330,0,1993
506,20140527T000000,529000,3.0,1.0,1210,3328,1.5,0,0,7,1210,0,1924
507,20150202T000000,442000,3.0,1.0,1190,5100,1.0,0,0,7,1030,160,1941
508,20140508T000000,615000,2.0,1.0,1540,6872,1.0,0,0,7,820,720,1946
509,20140612T000000,1485000,4.0,3.75,4030,10800,2.0,0,0,10,4030,0,2006
510,20150505T000000,585000,4.0,1.75,2430,7559,1.0,0,0,8,1580,850,1981
511,20150305T000000,480000,4.0,2.5,2600,7787,2.0,0,0,8,2600,0,2005
512,20140721T000000,1095000,5.0,3.5,4410,57063,2.0,0,0,9,4410,0,1990
513,20141105T000000,290000,4.0,1.0,1330,8184,1.5,0,0,7,1330,0,1949
514,20140820T000000,615000,3.0,1.75,1900,5000,1.0,0,0,7,950,950,1951
515,20150311T000000,300000,2.0,1.0,1100,7680,1.0,0,0,7,1100,0,1950
516,20141029T000000,308000,3.0,1.0,1980,39150,1.5,0,0,6,1580,400,1932
517,20150507T000000,750000,3.0,2.5,2400,7745,2.0,0,0,9,2400,0,2001
518,20141114T000000,2250000,4.0,2.25,4760,8036,2.5,0,0,9,3390,1370,1916
519,20140805T000000,890000,4.0,3.25,3180,194278,2.0,0,0,10,3180,0,2005
520,20150325T000000,288000,3.0,1.0,1190,7560,1.0,0,0,6,1190,0,1958
521,20140906T000000,190000,2.0,1.0,630,6000,1.0,0,0,6,630,0,1943
522,20150326T000000,515000,5.0,3.0,2530,5105,1.0,0,0,8,1520,1010,2005
523,20141105T000000,235000,4.0,1.5,1690,11054,1.0,0,0,5,1690,0,1930
524,20140818T000000,275000,2.0,1.0,940,5000,1.0,0,0,6,940,0,1951
525,20141121T000000,727500,2.0,2.0,1240,9119,1.0,0,0,7,1240,0,1952
526,20140620T000000,650000,4.0,2.5,3040,6587,2.0,0,0,7,3040,0,2003
527,20140618T000000,1600000,6.0,5.0,6050,230652,2.0,0,3,11,6050,0,2001
528,20141105T000000,365000,4.0,1.0,1590,7085,1.5,0,0,6,1590,0,1944
529,20141008T000000,662000,3.0,1.75,2500,36947,1.0,0,0,9,2500,0,1984
530,20150429T000000,270500,3.0,2.5,1780,7848,1.0,0,0,7,1320,460,1978
531,20150505T000000,200000,2.0,1.5,1360,1898,2.0,0,0,7,1360,0,1978
532,20150224T000000,970000,4.0,3.25,4740,76230,2.0,0,0,10,4740,0,1987
533,20140624T000000,160000,3.0,1.5,1010,9600,1.0,0,0,7,1010,0,1962
534,20150218T000000,204000,3.0,1.0,1040,7405,1.0,0,0,6,1040,0,1971
535,20150218T000000,358000,3.0,2.25,1610,6655,2.0,0,0,7,1610,0,1985
536,20150501T000000,452000,4.0,1.75,1570,8268,1.0,0,0,7,1570,0,1979
537,20141204T000000,595000,2.0,2.0,1510,4000,1.0,0,0,7,1010,500,1900
538,20150410T000000,249000,3.0,2.0,1360,6082,1.0,0,0,7,1360,0,1994
539,20150310T000000,346900,4.0,2.5,1970,5106,2.0,0,0,8,1970,0,1999
540,20150218T000000,2125000,3.0,2.5,5403,24069,2.0,1,4,12,5403,0,1976
541,20141030T000000,280000,4.0,2.5,1560,4350,2.0,0,0,7,1560,0,2003
542,20141013T000000,318888,4.0,1.75,2320,12000,1.0,0,0,8,2270,50,1973
543,20140911T000000,530000,3.0,2.25,2120,40518,1.0,0,0,8,2120,0,1967
544,20141121T000000,375000,3.0,2.25,2120,18500,2.0,0,0,8,2120,0,1983
545,20150422T000000,910000,4.0,2.5,3350,29242,2.0,0,0,11,3350,0,1988
546,20140523T000000,782000,4.0,2.5,2380,9614,2.0,0,0,10,2380,0,1991
547,20150319T000000,259950,2.0,2.0,1070,649,2.0,0,0,9,720,350,2008
548,20140923T000000,315000,4.0,2.75,2300,18360,1.0,0,0,7,1560,740,1979
549,20140528T000000,215000,2.0,1.0,1320,8865,1.0,0,0,6,1320,0,1943
550,20140723T000000,705000,3.0,1.75,2180,10221,1.0,0,2,7,1140,1040,1946
551,20141013T000000,1450000,3.0,3.0,4380,6320,2.0,0,3,10,3580,800,1952
552,20150508T000000,451000,3.0,1.75,1790,9813,2.0,0,0,7,1790,0,1949
553,20140902T000000,261000,2.0,1.0,750,8125,1.0,0,0,6,750,0,1943
554,20141117T000000,396000,3.0,1.5,1300,8280,1.0,0,0,7,1300,0,1956
555,20140722T000000,725000,4.0,2.5,2990,29170,2.0,0,3,9,2990,0,1999
556,20140620T000000,1950000,7.0,3.5,4640,15235,2.0,0,1,11,2860,1780,1965
557,20140715T000000,238000,4.0,1.0,1400,7242,1.5,0,0,7,1400,0,1959
558,20150427T000000,750000,6.0,1.75,2750,9563,2.0,0,0,8,2750,0,1973
559,20141027T000000,331500,4.0,2.5,2050,10271,2.0,0,0,7,2050,0,1998
560,20141028T000000,460000,4.0,3.0,2230,108900,1.0,0,0,7,1410,820,1978
561,20140707T000000,404950,4.0,2.25,2340,217014,1.0,0,0,8,2340,0,1982
562,20141217T000000,880000,3.0,2.5,2870,5163,2.0,0,0,9,2870,0,2014
563,20140613T000000,863000,4.0,2.5,4120,22370,2.0,0,0,10,4120,0,1997
564,20141216T000000,638700,3.0,1.75,2080,9162,1.0,0,0,7,1370,710,1960
565,20140728T000000,435000,3.0,2.5,1840,5680,2.0,0,0,7,1840,0,2008
566,20141231T000000,260000,3.0,1.0,1180,5350,1.5,0,0,6,1180,0,1959
567,20140814T000000,671500,5.0,2.75,2160,4000,1.5,0,0,7,1530,630,1927
568,20141022T000000,610000,3.0,1.0,1180,3400,1.5,0,0,8,1180,0,1907
569,20141218T000000,405000,2.0,0.75,1160,15029,1.0,0,0,6,870,290,1937
570,20140718T000000,338900,4.0,2.5,1830,5612,2.0,0,0,7,1830,0,2003
571,20150123T000000,720000,4.0,4.0,3200,7708,2.0,0,0,10,3200,0,2004
572,20150424T000000,442000,5.0,3.0,2560,5445,1.5,0,0,7,1760,800,1927
573,20140603T000000,650000,5.0,2.75,2550,5040,1.5,0,0,8,2550,0,1902
574,20150102T000000,263500,3.0,1.75,1330,9917,1.0,0,0,7,1040,290,1981
575,20141217T000000,300000,2.0,1.0,1220,75794,1.0,0,0,7,1220,0,1963
576,20141209T000000,266000,3.0,2.5,1805,3402,2.0,0,0,7,1805,0,2009
577,20141211T000000,930000,4.0,4.0,6050,84942,2.5,0,2,9,4150,1900,2009
578,20150127T000000,530000,4.0,2.5,2320,5493,2.0,0,0,8,2320,0,2004
579,20141211T000000,180000,3.0,1.0,1384,8960,1.0,0,0,6,1384,0,1965
580,20140516T000000,619000,3.0,2.5,2720,6439,2.0,0,0,9,2720,0,2005
581,20140821T000000,264000,3.0,1.5,1820,10608,1.0,0,0,7,1820,0,1962
582,20140701T000000,730000,2.0,2.25,2130,4920,1.5,0,4,7,1530,600,1941
583,20141022T000000,439000,4.0,2.25,2060,10070,2.0,0,0,7,2060,0,1975
584,20141117T000000,268500,4.0,1.75,1420,7500,1.0,0,0,7,1080,340,1981
585,20140715T000000,330000,3.0,1.75,1510,15744,1.0,0,0,7,1510,0,1985
586,20140819T000000,640000,3.0,2.5,2160,4000,1.5,0,0,8,1960,200,1903
587,20140708T000000,900000,3.0,2.5,3180,12600,2.0,0,0,11,3180,0,1978
588,20140930T000000,370000,3.0,2.25,2110,13300,2.0,0,0,8,2110,0,1985
589,20150314T000000,685000,3.0,2.0,2060,2900,1.5,0,0,8,1330,730,1931
590,20140904T000000,505000,3.0,1.5,1830,217800,1.0,0,0,7,1010,820,1981
591,20141021T000000,265000,3.0,1.75,1820,32666,1.0,0,0,7,1820,0,1966
592,20150324T000000,290000,3.0,2.5,1610,2937,2.0,0,0,8,1610,0,2006
593,20140902T000000,296000,4.0,2.5,1780,3600,2.0,0,0,7,1780,0,2006
594,20150213T000000,360000,4.0,2.5,1840,9611,2.0,0,0,7,1840,0,1996
595,20140604T000000,240500,3.0,1.75,1460,10584,1.0,0,0,7,990,470,1997
596,20140722T000000,372500,2.0,2.5,1400,2958,2.0,0,0,8,1400,0,2007
597,20141002T000000,595000,3.0,2.5,3370,14402,2.0,0,2,9,3370,0,2004
598,20141017T000000,515000,4.0,3.0,3590,8249,2.0,0,0,9,3590,0,1997
599,20140805T000000,1220000,4.0,2.25,3200,15367,2.0,0,0,9,3200,0,1962
600,20141009T000000,507000,2.0,1.75,1670,6460,1.0,0,0,8,1670,0,2004
601,20150204T000000,399950,4.0,2.0,2420,31465,1.0,0,0,9,2420,0,1984
602,20140820T000000,185000,3.0,1.75,1430,10816,2.0,0,0,7,1430,0,1994
603,20140825T000000,460000,3.0,1.75,1440,7070,1.0,0,0,7,1440,0,1980
604,20150224T000000,435500,3.0,2.25,1450,4789,2.0,0,0,7,1450,0,1985
605,20150408T000000,469000,4.0,2.75,3550,13938,1.0,0,0,8,2100,1450,1966
606,20140505T000000,531000,2.0,3.0,1270,1175,2.0,0,0,8,1110,160,2000
607,20150206T000000,443500,2.0,1.0,940,6804,1.0,0,0,7,940,0,1949
608,20141126T000000,223000,3.0,2.0,1670,6824,1.0,0,0,7,1300,370,1990
609,20150417T000000,590000,4.0,3.5,3100,15842,2.0,0,0,8,2400,700,1996
610,20141209T000000,340000,2.0,2.5,1100,1760,3.0,0,0,7,1100,0,1997
611,20141105T000000,650000,3.0,2.0,1870,3388,1.0,0,0,8,1230,640,1925
612,20140925T000000,533600,3.0,2.5,1930,5080,2.0,0,0,8,1930,0,1990
613,20140610T000000,695000,3.0,2.75,2540,4694,2.0,0,0,9,2540,0,2005
614,20140617T000000,242000,3.0,1.75,1280,7524,1.5,0,0,7,1280,0,1988
615,20150114T000000,425000,3.0,2.25,1820,8814,1.0,0,0,7,1280,540,1967
616,20150506T000000,525000,3.0,2.25,1490,9414,2.0,0,0,7,1490,0,1981
617,20140922T000000,485000,3.0,2.5,1880,5502,2.0,0,0,8,1880,0,1988
618,20150113T000000,175000,3.0,1.0,1250,9775,1.0,0,0,7,1250,0,1971
619,20140619T000000,210000,3.0,2.0,1440,7210,1.0,0,0,8,1440,0,1983
620,20150415T000000,260000,3.0,2.5,1920,7415,2.0,0,0,7,1920,0,1989
621,20140623T000000,577000,3.0,2.5,2060,5750,1.0,0,0,7,1330,730,1976
622,20141021T000000,200000,3.0,1.5,1210,10588,1.0,0,0,7,1210,0,1958
623,20150225T000000,605000,2.0,1.75,1760,5000,1.0,0,0,7,940,820,1927
624,20140521T000000,325000,3.0,1.0,990,6750,1.0,0,0,6,990,0,1947
625,20140814T000000,289500,3.0,1.0,960,6400,1.0,0,0,6,820,140,1944
626,20140808T000000,559950,3.0,2.5,1660,1458,3.0,0,0,9,1660,0,2014
627,20150406T000000,1042500,3.0,1.75,1900,9375,1.0,0,1,8,1330,570,1941
628,20141009T000000,543500,3.0,2.25,1270,2790,1.0,0,0,7,990,280,1970
629,20140522T000000,480000,4.0,2.25,3250,34293,2.0,0,0,9,3250,0,1983
630,20140523T000000,218000,3.0,1.0,960,9633,1.0,0,0,6,960,0,1982
